# Time-averaged data for fix rdf
# TimeStep Number-of-rows
# Row c_gofr[1] c_gofr[2] c_gofr[3]
31000 100
48 5.7 0.928957 25.1085
49 5.82 0.932262 26.6601
50 5.94 0.938897 28.2879
51 6.06 0.963749 30.027
52 6.18 0.974882 31.8565
53 6.3 0.995389 33.7978
54 6.42 1.01143 35.8462
55 6.54 1.03125 38.0135
56 6.66 1.02794 40.2539
57 6.78 1.04453 42.6132
58 6.9 1.0394 45.0448
59 7.02 1.04405 47.5729
60 7.14 1.03536 50.1664
61 7.26 1.02982 52.8336
62 7.38 1.00954 55.5352
63 7.5 1.01064 58.3286
64 7.62 0.996448 61.1715
65 7.74 0.992045 64.0917
66 7.86 0.988227 67.0916
67 7.98 0.988895 70.1859
68 8.1 0.983746 73.3574
69 8.22 0.986628 76.6331
70 8.34 0.982915 79.9925
71 8.46 0.98851 83.4688
72 8.58 0.993721 87.0633
73 8.7 0.994834 90.7632
74 8.82 0.998569 94.5802
75 8.94 1.00375 98.5221
76 9.06 0.999697 102.554
77 9.18 1.00344 106.709
78 9.3 1.00118 110.964
79 9.42 1.00289 115.337
80 9.54 1.0048 119.83
81 9.66 1.0044 124.435
82 9.78 1.00002 129.135
83 9.9 1.00249 133.963
84 10.02 1.00107 138.902
85 10.14 0.999334 143.95
86 10.26 0.998111 149.113
87 10.38 1.00473 154.432
88 10.5 0.993382 159.814
89 10.62 0.998769 165.349
90 10.74 0.99761 171.003
91 10.86 1.00489 176.826
92 10.98 1.00717 182.792
93 11.1 0.999743 188.845
94 11.22 0.999758 195.029
95 11.34 1.00083 201.353
96 11.46 1.00071 207.811
97 11.58 1.00151 214.41
98 11.7 1.0015 221.146
99 11.82 0.998248 227.999
100 11.94 1.00093 235.011
